WARNING (------): DXF version not recognised or not release 12-15.
LINEARISING: c1=(-100090,-223753) max=1225
   c1=(-100090,-223753), c2=(-88528,-228237), c3=(-76966,-232722), cs=245.9ø, cm=248.8ø, ce=251.7ø, pt=(-88641,-228530), d=314
LINEARISING DONE. c3=(-76966,-232722) cs=251.7ø (end=251.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(789541,1243224), r=458362, sa=251.7ø, ea=261.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-143922,-435181) max=2291
   c1=(-143922,-435181), c2=(-105836,-444254), c3=(-67750,-453327), cs=251.7ø, cm=256.6ø, ce=261.5ø, pt=(-106224,-445883), d=1674
LINEARISING DONE. c3=(-67750,-453327) cs=261.5ø (end=261.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(784192,1207569), r=422309, sa=261.5ø, ea=271.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-62421,-417670) max=2111
   c1=(-62421,-417670), c2=(-24209,-419873), c3=(14002,-422077), cs=261.5ø, cm=266.7ø, ce=271.9ø, pt=(-24310,-421609), d=1738
LINEARISING DONE. c3=(14002,-422077) cs=271.9ø (end=271.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(785727,1160604), r=375319, sa=271.9ø, ea=282.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(12444,-375113) max=1876
   c1=(12444,-375113), c2=(48117,-370479), c3=(83790,-365846), cs=271.9ø, cm=277.4ø, ce=282.9ø, pt=(48339,-372193), d=1728
LINEARISING DONE. c3=(83790,-365846) cs=282.9ø (end=282.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(812390,1044180), r=255881, sa=282.9ø, ea=297.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(57125,-249423) max=1279
   c1=(57125,-249423), c2=(87837,-238093), c3=(118549,-226763), cs=282.9ø, cm=290.2ø, ce=297.6ø, pt=(88355,-240143), d=2114
   c1=(57125,-249423), c2=(72740,-244783), c3=(88355,-240143), cs=282.9ø, cm=286.5ø, ce=290.2ø, pt=(72674,-245344), d=564
LINEARISING DONE. c3=(88355,-240143) cs=290.2ø (end=297.6)
LINEARISING: c1=(88355,-240143) max=1279
   c1=(88355,-240143), c2=(103452,-233453), c3=(118549,-226763), cs=290.2ø, cm=293.9ø, ce=297.6ø, pt=(103668,-233940), d=532
LINEARISING DONE. c3=(118549,-226763) cs=297.6ø (end=297.6)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(870751,932512), r=129882, sa=297.6ø, ea=308.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(60174,-115102) max=649
   c1=(60174,-115102), c2=(70247,-108585), c3=(80320,-102069), cs=297.6ø, cm=302.9ø, ce=308.2ø, pt=(70549,-109052), d=556
LINEARISING DONE. c3=(80320,-102069) cs=308.2ø (end=308.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(828823,985875), r=197746, sa=308.2ø, ea=315.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(122288,-155400) max=988
   c1=(122288,-155400), c2=(132147,-146507), c3=(142007,-137614), cs=308.2ø, cm=312.0ø, ce=315.9ø, pt=(132318,-146954), d=478
LINEARISING DONE. c3=(142007,-137614) cs=315.9ø (end=315.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(828618,986073), r=198031, sa=315.9ø, ea=323.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(142211,-137812) max=990
   c1=(142211,-137812), c2=(150802,-127663), c3=(159394,-117515), cs=315.9ø, cm=319.7ø, ce=323.6ø, pt=(151032,-128084), d=479
LINEARISING DONE. c3=(159394,-117515) cs=323.6ø (end=323.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(882485,946320), r=131083, sa=323.6ø, ea=334.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(105508,-77787) max=655
   c1=(105508,-77787), c2=(111712,-67522), c3=(117917,-57257), cs=323.6ø, cm=328.8ø, ce=334.1ø, pt=(112124,-67905), d=562
LINEARISING DONE. c3=(117917,-57257) cs=334.1ø (end=334.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(740816,1015203), r=288611, sa=334.1ø, ea=338.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(259622,-126066) max=1443
   c1=(259622,-126066), c2=(264350,-115217), c3=(269079,-104369), cs=334.1ø, cm=336.4ø, ce=338.8ø, pt=(264472,-115545), d=349
LINEARISING DONE. c3=(269079,-104369) cs=338.8ø (end=338.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(889538,957430), r=129062, sa=338.8ø, ea=347.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(120328,-46672) max=645
   c1=(120328,-46672), c2=(123141,-37413), c3=(125954,-28154), cs=338.8ø, cm=343.1ø, ce=347.4ø, pt=(123488,-37519), d=362
LINEARISING DONE. c3=(125954,-28154) cs=347.4ø (end=347.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(865311,962867), r=153892, sa=347.4ø, ea=355.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(150186,-33570) max=769
   c1=(150186,-33570), c2=(151746,-23491), c3=(153306,-13413), cs=347.4ø, cm=351.2ø, ce=355.0ø, pt=(152080,-23543), d=338
LINEARISING DONE. c3=(153306,-13413) cs=355.0ø (end=355.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(488415,995540), r=532201, sa=355.0ø, ea=358.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(530176,-46384) max=2661
   c1=(530176,-46384), c2=(531042,-32014), c3=(531908,-17645), cs=355.0ø, cm=356.5ø, ce=358.1ø, pt=(531208,-32490), d=504
LINEARISING DONE. c3=(531908,-17645) cs=358.1ø (end=358.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(556782,993273), r=463796, sa=358.1ø, ea=  1.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(463541,-15377) max=2318
   c1=(463541,-15377), c2=(463541,0), c3=(463541,15377), cs=358.1ø, cm=360.0ø, ce=361.9ø, pt=(463796,0), d=255
LINEARISING DONE. c3=(463541,15377) cs=361.9ø (end=361.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(865075,1003580), r=155331, sa=1.9ø, ea= 10.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(155246,5150) max=776
   c1=(155246,5150), c2=(153988,16728), c3=(152730,28307), cs=1.9ø, cm=6.2ø, ce=10.5ø, pt=(154422,16776), d=436
LINEARISING DONE. c3=(152730,28307) cs=10.5ø (end=10.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(891049,1008412), r=128912, sa=10.5ø, ea= 20.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(126753,23492) max=644
   c1=(126753,23492), c2=(123868,34002), c3=(120983,44513), cs=10.5ø, cm=15.3ø, ce=20.2ø, pt=(124343,34016), d=475
LINEARISING DONE. c3=(120983,44513) cs=20.2ø (end=20.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(787737,970417), r=238989, sa=20.2ø, ea= 26.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(224290,82522) max=1194
   c1=(224290,82522), c2=(219270,94205), c3=(214250,105889), cs=20.2ø, cm=23.2ø, ce=26.3ø, pt=(219663,94148), d=397
LINEARISING DONE. c3=(214250,105889) cs=26.3ø (end=26.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(860912,1006541), r=157383, sa=26.3ø, ea= 37.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(141092,69732) max=786
   c1=(141092,69732), c2=(132808,82988), c3=(124525,96244), cs=26.3ø, cm=32.0ø, ce=37.7ø, pt=(133468,83400), d=778
LINEARISING DONE. c3=(124525,96244) cs=37.7ø (end=37.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(847137,995910), r=174784, sa=37.7ø, ea= 48.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(138293,106885) max=873
   c1=(138293,106885), c2=(127396,118591), c3=(116499,130297), cs=37.7ø, cm=42.9ø, ce=48.2ø, pt=(128037,118979), d=749
LINEARISING DONE. c3=(116499,130297) cs=48.2ø (end=48.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(828686,975286), r=202456, sa=48.2ø, ea= 57.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(134943,150926) max=1012
   c1=(134943,150926), c2=(121264,161215), c3=(107585,171505), cs=48.2ø, cm=53.0ø, ce=57.9ø, pt=(121841,161689), d=746
LINEARISING DONE. c3=(107585,171505) cs=57.9ø (end=57.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(778174,894726), r=297542, sa=57.9ø, ea= 65.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(158113,252054) max=1487
   c1=(158113,252054), c2=(141459,261078), c3=(124805,270102), cs=57.9ø, cm=61.5ø, ce=65.2ø, pt=(141975,261485), d=657
LINEARISING DONE. c3=(124805,270102) cs=65.2ø (end=65.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(830516,1008013), r=172748, sa=65.2ø, ea= 69.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(72460,156817) max=863
   c1=(72460,156817), c2=(67043,159099), c3=(61626,161382), cs=65.2ø, cm=67.1ø, ce=69.1ø, pt=(67220,159133), d=180
LINEARISING DONE. c3=(61626,161382) cs=69.1ø (end=69.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(290783,-403285), r=1683732, sa=69.1ø, ea= 69.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(600651,1572950) max=8418
   c1=(600651,1572950), c2=(591020,1576560), c3=(581390,1580171), cs=69.1ø, cm=69.4ø, ce=69.8ø, pt=(592407,1576073), d=1470
LINEARISING DONE. c3=(581390,1580171) cs=69.8ø (end=69.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(236215,-551586), r=1841754, sa=69.8ø, ea= 70.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(635954,1728473) max=9208
   c1=(635954,1728473), c2=(623856,1732828), c3=(611759,1737184), cs=69.8ø, cm=70.2ø, ce=70.6ø, pt=(623872,1732871), d=45
LINEARISING DONE. c3=(611759,1737184) cs=70.6ø (end=70.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(157966,-773472), r=2077034, sa=70.6ø, ea= 71.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(689910,1959106) max=10385
   c1=(689910,1959106), c2=(677917,1963247), c3=(665924,1967388), cs=70.6ø, cm=70.9ø, ce=71.3ø, pt=(679643,1962691), d=1813
LINEARISING DONE. c3=(665924,1967388) cs=71.3ø (end=71.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1652841,3638864), r=2581653, sa=250.1ø, ea=251.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-878742,-2427498) max=12908
   c1=(-878742,-2427498), c2=(-853226,-2436433), c3=(-827711,-2445368), cs=250.1ø, cm=250.7ø, ce=251.3ø, pt=(-853273,-2436567), d=142
LINEARISING DONE. c3=(-827711,-2445368) cs=251.3ø (end=251.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(859259,1443306), r=247077, sa=243.7ø, ea=250.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-109473,-221501) max=1235
   c1=(-109473,-221501), c2=(-96786,-226912), c3=(-84100,-232324), cs=243.7ø, cm=246.9ø, ce=250.1ø, pt=(-96937,-227267), d=385
LINEARISING DONE. c3=(-84100,-232324) cs=250.1ø (end=250.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(786940,1297251), r=84098, sa=231.1ø, ea=243.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-52810,-65449) max=420
   c1=(-52810,-65449), c2=(-45035,-70421), c3=(-37261,-75393), cs=231.1ø, cm=237.4ø, ce=243.7ø, pt=(-45310,-70849), d=508
   c1=(-52810,-65449), c2=(-49060,-68149), c3=(-45310,-70849), cs=231.1ø, cm=234.2ø, ce=237.4ø, pt=(-49194,-68209), d=146
LINEARISING DONE. c3=(-45310,-70849) cs=237.4ø (end=243.7)
LINEARISING: c1=(-45310,-70849) max=420
   c1=(-45310,-70849), c2=(-41285,-73121), c3=(-37261,-75393), cs=237.4ø, cm=240.5ø, ce=243.7ø, pt=(-41412,-73195), d=146
LINEARISING DONE. c3=(-37261,-75393) cs=243.7ø (end=243.7)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(763512,1268174), r=46757, sa=211.7ø, ea=231.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-39781,-24569) max=233
   c1=(-39781,-24569), c2=(-34571,-30478), c3=(-29362,-36388), cs=211.7ø, cm=221.4ø, ce=231.1ø, pt=(-35073,-30921), d=669
   c1=(-39781,-24569), c2=(-37427,-27745), c3=(-35073,-30921), cs=211.7ø, cm=216.5ø, ce=221.4ø, pt=(-37586,-27812), d=172
LINEARISING DONE. c3=(-35073,-30921) cs=221.4ø (end=231.1)
LINEARISING: c1=(-35073,-30921) max=233
   c1=(-35073,-30921), c2=(-32217,-33654), c3=(-29362,-36388), cs=221.4ø, cm=226.2ø, ce=231.1ø, pt=(-32363,-33747), d=173
LINEARISING DONE. c3=(-29362,-36388) cs=231.1ø (end=231.1)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(749765,1259678), r=30597, sa=191.6ø, ea=211.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-29972,-6152) max=152
   c1=(-29972,-6152), c2=(-28002,-11115), c3=(-26032,-16078), cs=191.6ø, cm=201.6ø, ce=211.7ø, pt=(-28448,-11264), d=470
   c1=(-29972,-6152), c2=(-29210,-8708), c3=(-28448,-11264), cs=191.6ø, cm=196.6ø, ce=201.6ø, pt=(-29322,-8741), d=116
LINEARISING DONE. c3=(-28448,-11264) cs=201.6ø (end=211.7)
LINEARISING: c1=(-28448,-11264) max=152
   c1=(-28448,-11264), c2=(-27240,-13671), c3=(-26032,-16078), cs=201.6ø, cm=206.6ø, ce=211.7ø, pt=(-27358,-13700), d=121
LINEARISING DONE. c3=(-26032,-16078) cs=211.7ø (end=211.7)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(774600,1264790), r=55952, sa=178.8ø, ea=191.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-55940,1172) max=279
   c1=(-55940,1172), c2=(-55374,-5039), c3=(-54809,-11251), cs=178.8ø, cm=185.2ø, ce=191.6ø, pt=(-55722,-5071), d=349
   c1=(-55940,1172), c2=(-55831,-1949), c3=(-55722,-5071), cs=178.8ø, cm=182.0ø, ce=185.2ø, pt=(-55918,-1953), d=87
LINEARISING DONE. c3=(-55722,-5071) cs=185.2ø (end=191.6)
LINEARISING: c1=(-55722,-5071) max=279
   c1=(-55722,-5071), c2=(-55265,-8161), c3=(-54809,-11251), cs=185.2ø, cm=188.4ø, ce=191.6ø, pt=(-55352,-8174), d=87
LINEARISING DONE. c3=(-54809,-11251) cs=191.6ø (end=191.6)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(774638,1264789), r=55991, sa=166.1ø, ea=178.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-54351,13451) max=279
   c1=(-54351,13451), c2=(-55165,7312), c3=(-55979,1173), cs=166.1ø, cm=172.4ø, ce=178.8ø, pt=(-55499,7405), d=346
   c1=(-54351,13451), c2=(-54925,10428), c3=(-55499,7405), cs=166.1ø, cm=169.2ø, ce=172.4ø, pt=(-54999,10492), d=97
LINEARISING DONE. c3=(-55499,7405) cs=172.4ø (end=178.8)
LINEARISING: c1=(-55499,7405) max=279
   c1=(-55499,7405), c2=(-55739,4289), c3=(-55979,1173), cs=172.4ø, cm=175.6ø, ce=178.8ø, pt=(-55826,4296), d=87
LINEARISING DONE. c3=(-55979,1173) cs=178.8ø (end=178.8)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(750119,1270873), r=30728, sa=146.0ø, ea=166.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-25475,17183) max=153
   c1=(-25475,17183), c2=(-27651,12282), c3=(-29828,7382), cs=146.0ø, cm=156.0ø, ce=166.1ø, pt=(-28071,12498), d=472
   c1=(-25475,17183), c2=(-26773,14840), c3=(-28071,12498), cs=146.0ø, cm=151.0ø, ce=156.0ø, pt=(-26875,14897), d=116
LINEARISING DONE. c3=(-28071,12498) cs=156.0ø (end=166.1)
LINEARISING: c1=(-28071,12498) max=153
   c1=(-28071,12498), c2=(-28949,9940), c3=(-29828,7382), cs=156.0ø, cm=161.0ø, ce=166.1ø, pt=(-29054,10004), d=122
LINEARISING DONE. c3=(-29828,7382) cs=166.1ø (end=166.1)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(764433,1261232), r=47986, sa=105.0ø, ea=146.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-12420,46351) max=239
   c1=(-12420,46351), c2=(-26101,36592), c3=(-39782,26833), cs=105.0ø, cm=125.5ø, ce=146.0ø, pt=(-27866,39066), d=3039
   c1=(-12420,46351), c2=(-20143,42708), c3=(-27866,39066), cs=105.0ø, cm=115.2ø, ce=125.5ø, pt=(-20431,43419), d=767
   c1=(-12420,46351), c2=(-16425,44885), c3=(-20431,43419), cs=105.0ø, cm=110.1ø, ce=115.2ø, pt=(-16491,45063), d=189
LINEARISING DONE. c3=(-20431,43419) cs=115.2ø (end=146.0)
LINEARISING: c1=(-20431,43419) max=239
   c1=(-20431,43419), c2=(-30106,35126), c3=(-39782,26833), cs=115.2ø, cm=130.6ø, ce=146.0ø, pt=(-31228,36434), d=1723
   c1=(-20431,43419), c2=(-25829,39926), c3=(-31228,36434), cs=115.2ø, cm=122.9ø, ce=130.6ø, pt=(-26065,40290), d=433
   c1=(-20431,43419), c2=(-23248,41854), c3=(-26065,40290), cs=115.2ø, cm=119.0ø, ce=122.9ø, pt=(-23264,41970), d=117
LINEARISING DONE. c3=(-26065,40290) cs=122.9ø (end=146.0)
LINEARISING: c1=(-26065,40290) max=239
   c1=(-26065,40290), c2=(-32923,33561), c3=(-39782,26833), cs=122.9ø, cm=134.4ø, ce=146.0ø, pt=(-33574,34285), d=973
   c1=(-26065,40290), c2=(-29819,37287), c3=(-33574,34285), cs=122.9ø, cm=128.6ø, ce=134.4ø, pt=(-29937,37502), d=245
   c1=(-26065,40290), c2=(-28001,38896), c3=(-29937,37502), cs=122.9ø, cm=125.7ø, ce=128.6ø, pt=(-28002,38969), d=73
LINEARISING DONE. c3=(-29937,37502) cs=128.6ø (end=146.0)
LINEARISING: c1=(-29937,37502) max=239
   c1=(-29937,37502), c2=(-34859,32167), c3=(-39782,26833), cs=128.6ø, cm=137.3ø, ce=146.0ø, pt=(-35266,32542), d=553
   c1=(-29937,37502), c2=(-32601,35022), c3=(-35266,32542), cs=128.6ø, cm=132.9ø, ce=137.3ø, pt=(-32665,35152), d=144
LINEARISING DONE. c3=(-35266,32542) cs=137.3ø (end=146.0)
LINEARISING: c1=(-35266,32542) max=239
   c1=(-35266,32542), c2=(-37524,29687), c3=(-39782,26833), cs=137.3ø, cm=141.6ø, ce=146.0ø, pt=(-37606,29806), d=144
LINEARISING DONE. c3=(-39782,26833) cs=146.0ø (end=146.0)
EXPORT ARC: Arc linearised to 7 points.
EXPORT ARC: Unmapped arc: o=(791209,1161198), r=151541, sa=87.5ø, ea=105.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(6610,151397) max=757
   c1=(6610,151397), c2=(-16306,148887), c3=(-39222,146377), cs=87.5ø, cm=96.2ø, ce=105.0ø, pt=(-16366,150655), d=1769
   c1=(6610,151397), c2=(-4878,151026), c3=(-16366,150655), cs=87.5ø, cm=91.8ø, ce=96.2ø, pt=(-4760,151466), d=455
LINEARISING DONE. c3=(-16366,150655) cs=96.2ø (end=105.0)
LINEARISING: c1=(-16366,150655) max=757
   c1=(-16366,150655), c2=(-27794,148516), c3=(-39222,146377), cs=96.2ø, cm=100.6ø, ce=105.0ø, pt=(-27876,148955), d=446
LINEARISING DONE. c3=(-39222,146377) cs=105.0ø (end=105.0)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(787664,1078398), r=234417, sa=73.6ø, ea= 87.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(66186,224880) max=1172
   c1=(66186,224880), c2=(38205,229537), c3=(10225,234194), cs=73.6ø, cm=80.5ø, ce=87.5ø, pt=(38690,231202), d=1734
   c1=(66186,224880), c2=(52438,228041), c3=(38690,231202), cs=73.6ø, cm=77.0ø, ce=80.5ø, pt=(52732,228409), d=471
LINEARISING DONE. c3=(38690,231202) cs=80.5ø (end=87.5)
LINEARISING: c1=(38690,231202) max=1172
   c1=(38690,231202), c2=(24457,232698), c3=(10225,234194), cs=80.5ø, cm=84.0ø, ce=87.5ø, pt=(24503,233133), d=437
LINEARISING DONE. c3=(10225,234194) cs=87.5ø (end=87.5)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(753707,963219), r=354498, sa=63.3ø, ea= 73.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(159283,316698) max=1772
   c1=(159283,316698), c2=(129686,328386), c3=(100089,340075), cs=63.3ø, cm=68.4ø, ce=73.6ø, pt=(130499,329604), d=1464
LINEARISING DONE. c3=(100089,340075) cs=73.6ø (end=73.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1176987,1805650), r=588294, sa=243.3ø, ea=244.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-264332,-525565) max=2941
   c1=(-264332,-525565), c2=(-259262,-528054), c3=(-254193,-530543), cs=243.3ø, cm=243.8ø, ce=244.4ø, pt=(-259735,-527852), d=514
LINEARISING DONE. c3=(-254193,-530543) cs=244.4ø (end=244.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1055546,1552452), r=307479, sa=244.4ø, ea=246.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-132857,-277295) max=1537
   c1=(-132857,-277295), c2=(-128715,-279204), c3=(-124573,-281114), cs=244.4ø, cm=245.2ø, ce=246.1ø, pt=(-128973,-279123), d=270
LINEARISING DONE. c3=(-124573,-281114) cs=246.1ø (end=246.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1271640,2039830), r=840615, sa=246.1ø, ea=246.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-340568,-768536) max=4203
   c1=(-340568,-768536), c2=(-337208,-770007), c3=(-333848,-771478), cs=246.1ø, cm=246.3ø, ce=246.6ø, pt=(-337883,-769720), d=733
LINEARISING DONE. c3=(-333848,-771478) cs=246.6ø (end=246.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(938449,1268958), r=817, sa=246.6ø, ea=315.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-324,-750) max=4
   c1=(-324,-750), c2=(127,-664), c3=(578,-578), cs=246.6ø, cm=280.8ø, ce=315.0ø, pt=(153,-803), d=141
   c1=(-324,-750), c2=(-85,-776), c3=(153,-803), cs=246.6ø, cm=263.7ø, ce=280.8ø, pt=(-90,-812), d=36
   c1=(-324,-750), c2=(-207,-781), c3=(-90,-812), cs=246.6ø, cm=255.1ø, ce=263.7ø, pt=(-210,-790), d=9
   c1=(-324,-750), c2=(-267,-770), c3=(-210,-790), cs=246.6ø, cm=250.8ø, ce=255.1ø, pt=(-269,-772), d=2
LINEARISING DONE. c3=(-210,-790) cs=255.1ø (end=315.0)
LINEARISING: c1=(-210,-790) max=4
   c1=(-210,-790), c2=(184,-684), c3=(578,-578), cs=255.1ø, cm=285.0ø, ce=315.0ø, pt=(211,-789), d=108
   c1=(-210,-790), c2=(0,-789), c3=(211,-789), cs=255.1ø, cm=270.0ø, ce=285.0ø, pt=(0,-817), d=28
   c1=(-210,-790), c2=(-105,-803), c3=(0,-817), cs=255.1ø, cm=262.5ø, ce=270.0ø, pt=(-107,-810), d=7
   c1=(-210,-790), c2=(-158,-800), c3=(-107,-810), cs=255.1ø, cm=258.8ø, ce=262.5ø, pt=(-159,-801), d=1
LINEARISING DONE. c3=(-107,-810) cs=262.5ø (end=315.0)
LINEARISING: c1=(-107,-810) max=4
